order_purchase_timestamp,order_delivered_customer_date,order_estimated_delivery_date,freight_value,customer_zip_code_prefix,customer_state,seller_zip_code_prefix,seller_state,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,customer_lat,customer_lng,seller_lat,seller_lng,delivery_delay,delay_days
2017-12-23 03:16:21,2017-12-29 11:49:03,2018-01-15 00:00:00,8.27,1547,SP,13304,SP,esporte_lazer,300.0,20.0,14.0,20.0,-23.5829939617234,-46.62112676164033,-23.275224884481876,-47.27700912423855,0,-17.0
2017-10-16 12:26:34,2017-10-25 21:23:44,2017-11-09 00:00:00,19.02,22271,RJ,80310,PR,beleza_saude,900.0,25.0,12.0,38.0,-22.956103796414517,-43.19395105535185,-25.456933882855157,-49.30945498395365,0,-15.0
2017-11-24 21:16:37,2017-12-13 00:59:45,2017-12-18 00:00:00,16.25,16075,SP,35430,MG,esporte_lazer,925.0,52.0,21.0,33.0,-21.18603439619959,-50.459283458495186,-20.410060488150783,-42.89881690745697,0,-5.0
2018-04-23 14:48:58,2018-04-27 15:33:27,2018-05-10 00:00:00,7.87,8598,SP,12940,SP,alimentos,150.0,17.0,13.0,13.0,-23.466988487507592,-46.32528745224138,-23.11473052430801,-46.55288053987791,0,-13.0
2018-08-12 15:42:03,2018-08-29 17:16:50,2018-09-13 00:00:00,27.38,29902,ES,5734,SP,telefonia,375.0,18.0,13.0,16.0,-19.38058581528183,-40.06214346326712,-23.62569896288816,-46.74346812072216,0,-15.0
2018-01-10 10:07:06,2018-01-24 17:15:03,2018-01-31 00:00:00,12.69,17290,SP,11701,SP,bebidas,175.0,23.0,21.0,21.0,-22.514093447641567,-48.71694212220494,-24.00892314920889,-46.41912533835565,0,-7.0
2018-01-31 11:09:55,2018-02-17 00:03:56,2018-03-01 00:00:00,20.84,98680,RS,89023,SC,informatica_acessorios,225.0,25.0,9.0,29.0,-27.39309950021365,-54.08802409490898,-26.949942687634756,-49.07692500050797,0,-12.0
2018-07-30 21:54:00,2018-08-06 17:07:59,2018-08-17 00:00:00,22.97,2053,SP,89180,SC,moveis_sala,1250.0,52.0,8.0,13.0,-23.513227598850428,-46.602792691111006,-27.19614273379346,-49.79595722328515,0,-11.0
2018-08-22 10:59:51,2018-08-25 12:13:15,2018-09-05 00:00:00,18.93,3733,SP,35570,MG,relogios_presentes,325.0,25.0,12.0,23.0,-23.510015596276553,-46.528862342759886,-20.46253562176835,-45.433058998165116,0,-11.0
2018-04-18 14:43:42,2018-04-29 14:30:58,2018-05-14 00:00:00,17.06,72927,GO,23092,RJ,esporte_lazer,300.0,20.0,4.0,21.0,-15.776850802007587,-48.29255866527875,-22.87085601200714,-43.54384874896292,0,-15.0
2018-06-11 12:32:23,2018-07-20 18:58:18,2018-07-12 00:00:00,8.85,22753,RJ,26379,RJ,relogios_presentes,500.0,16.0,2.0,11.0,-22.96619236089961,-43.330734513875434,-22.73701486100054,-43.563618736776355,1,8.0
2018-05-06 20:33:11,2018-05-22 12:28:27,2018-06-04 00:00:00,18.23,35702,MG,14078,SP,livros_interesse_geral,450.0,25.0,3.0,18.0,-19.44881356768175,-44.23042232506913,-21.14049592228316,-47.76651818751376,0,-13.0
2017-11-18 17:32:51,,2017-12-07 00:00:00,12.69,17800,SP,1239,SP,utilidades_domesticas,900.0,25.0,15.0,15.0,-21.684238907966446,-51.07601533556035,-23.543095270084798,-46.631059196217635,0,
2017-07-06 14:51:37,2017-07-14 15:44:00,2017-07-28 00:00:00,41.84,21941,RJ,1210,SP,informatica_acessorios,4000.0,34.0,14.0,30.0,-22.8338340042933,-43.24885668973881,-23.540039340558916,-46.64209131081347,0,-14.0
2017-08-13 18:00:45,2017-08-25 21:45:49,2017-09-12 00:00:00,25.92,29934,ES,85603,PR,utilidades_domesticas,1193.0,33.0,20.0,20.0,-18.718328576961284,-39.83859455817204,-26.044305666376307,-53.06371355213211,0,-18.0
2018-05-17 09:16:13,2018-06-04 21:58:32,2018-06-08 00:00:00,27.01,36570,MG,19027,SP,esporte_lazer,2450.0,25.0,8.0,25.0,-20.754734638539293,-42.87751998529491,-22.112262423842854,-51.42117966623059,0,-4.0
2018-04-24 22:42:31,2018-05-04 20:28:22,2018-05-17 00:00:00,12.84,14890,SP,17017,SP,beleza_saude,675.0,16.0,22.0,24.0,-21.272675104819047,-48.318997514147284,-22.347194498048673,-49.05968914675232,0,-13.0
2018-03-18 21:44:18,2018-03-28 23:04:19,2018-04-05 00:00:00,17.03,14600,SP,13405,SP,cama_mesa_banho,2450.0,41.0,8.0,36.0,-20.585751390105457,-47.863693188164746,-22.708702100662567,-47.664700852471455,0,-8.0
2017-09-13 22:54:26,2017-09-22 17:43:12,2017-10-11 00:00:00,26.82,55400,PE,13170,SP,relogios_presentes,600.0,16.0,11.0,11.0,-8.66542534670664,-35.726036765833456,-22.822136510808804,-47.27033542521255,0,-19.0
2018-08-07 16:33:58,2018-08-14 16:29:02,2018-08-17 00:00:00,11.75,38410,MG,14940,SP,cama_mesa_banho,850.0,25.0,18.0,40.0,-18.954174871944243,-48.23791059400363,-21.75732063771276,-48.82974353343716,0,-3.0
2018-03-06 15:36:00,2018-03-21 00:03:40,2018-03-27 00:00:00,15.26,74473,GO,9015,SP,perfumaria,200.0,16.0,16.0,13.0,-16.62049778325646,-49.31927701031583,-23.659363636440848,-46.523183340521754,0,-6.0
2018-05-16 02:28:26,2018-06-01 12:08:43,2018-06-06 00:00:00,18.23,39400,MG,11704,SP,eletrodomesticos,500.0,17.0,8.0,13.0,-16.721976101453777,-43.86291363894473,-24.026525667888205,-46.478236942635036,0,-5.0
2017-05-16 15:39:55,2017-05-22 11:44:45,2017-06-05 00:00:00,14.08,37925,MG,33936,MG,,1000.0,30.0,30.0,30.0,-20.46910716689903,-45.96079974138365,-19.805004607696645,-44.01332146196757,0,-14.0
2017-10-23 11:04:02,2017-11-16 10:26:55,2017-11-22 00:00:00,15.1,96830,RS,14940,SP,cama_mesa_banho,300.0,40.0,4.0,30.0,-29.735854724028922,-52.417244557561226,-21.75732063771276,-48.82974353343716,0,-6.0
2018-03-15 11:30:37,2018-03-18 12:28:28,2018-03-27 00:00:00,7.39,5568,SP,5849,SP,relogios_presentes,250.0,16.0,2.0,20.0,-23.59007805117624,-46.78607382169766,-23.652366177840175,-46.75575337195746,0,-9.0
2018-01-12 14:57:31,2018-01-17 22:23:33,2018-01-31 00:00:00,7.78,3507,SP,3504,SP,telefonia,75.0,19.0,3.0,11.0,-23.53783925958698,-46.53862535889188,-23.53755537000389,-46.53822847017661,0,-14.0
2018-01-15 10:06:32,2018-01-21 11:22:52,2018-02-06 00:00:00,17.29,5541,SP,80310,PR,moveis_decoracao,3000.0,69.0,11.0,11.0,-23.58828746610215,-46.741709883898515,-25.456933882855157,-49.30945498395365,0,-16.0
2018-05-11 12:27:18,2018-05-24 13:16:42,2018-06-01 00:00:00,18.33,29171,ES,11010,SP,informatica_acessorios,415.0,29.0,18.0,22.0,-20.138476164068283,-40.24779440322811,-23.933572609891648,-46.32962527759821,0,-8.0
2018-04-20 17:28:40,2018-04-28 17:38:42,2018-05-15 00:00:00,17.33,15093,SP,8550,SP,cama_mesa_banho,2050.0,50.0,10.0,40.0,-20.855380218943672,-49.410999511658055,-23.52194421054593,-46.34087492614052,0,-17.0
2017-09-12 15:58:03,2017-09-14 18:49:46,2017-09-22 00:00:00,8.11,32675,MG,30190,MG,informatica_acessorios,107.0,7.0,7.0,10.0,-19.93641316016966,-44.13845416864853,-19.924640007158544,-43.946121717904624,0,-8.0
2018-08-25 14:20:27,2018-08-28 21:55:34,2018-09-03 00:00:00,13.75,4458,SP,9230,SP,beleza_saude,750.0,22.0,23.0,22.0,-23.6883121693803,-46.672902915291004,-23.62057801188255,-46.5274097864033,0,-6.0
2017-11-25 23:25:16,2017-12-08 22:28:55,2017-12-27 00:00:00,15.1,96213,RS,17900,SP,consoles_games,100.0,16.0,12.0,12.0,-32.07667466701318,-52.17051996299839,-21.48639335970809,-51.533744143993836,0,-19.0
2017-04-10 18:36:47,2017-04-20 06:42:41,2017-05-08 00:00:00,27.31,22030,RJ,85863,PR,automotivo,1181.0,30.0,17.0,24.0,-22.965586191842657,-43.18405306861811,-25.52417941764146,-54.56954811777931,0,-18.0
2017-12-15 15:13:05,2017-12-19 16:59:46,2018-01-04 00:00:00,7.78,11430,SP,3573,SP,utilidades_domesticas,250.0,24.0,5.0,11.0,-23.993943564523676,-46.28488818653082,-23.55913133571593,-46.508841083131635,0,-16.0
2018-05-02 18:41:06,2018-05-21 15:56:45,2018-06-04 00:00:00,52.97,29199,ES,65072,MA,beleza_saude,700.0,25.0,12.0,19.0,-19.92700998308417,-40.143464044043945,-2.5012422006260024,-44.24816336596761,0,-14.0
2017-03-06 07:36:04,2017-03-10 10:23:37,2017-03-23 00:00:00,8.72,4403,SP,8250,SP,telefonia_fixa,100.0,19.0,3.0,11.0,-23.670543920073367,-46.66105567584753,-23.53994436316013,-46.439816187506,0,-13.0
2018-02-21 16:52:08,,2018-03-19 00:00:00,16.46,86800,PR,9951,SP,beleza_saude,736.0,16.0,12.0,14.0,-23.554477080661936,-51.46575603144136,-23.689006218373414,-46.590933120828744,0,
2018-07-21 17:19:59,2018-07-26 23:16:31,2018-08-07 00:00:00,18.38,7094,SP,38440,MG,consoles_games,283.0,20.0,10.0,16.0,-23.45332396857464,-46.53993397498517,-18.652644433692657,-48.192235480006914,0,-12.0
2017-10-06 18:07:40,2017-10-13 23:46:30,2017-10-24 00:00:00,7.92,13403,SP,1230,SP,moveis_decoracao,250.0,16.0,5.0,20.0,-22.723826526212957,-47.672897830228365,-23.536310405918027,-46.65711200863413,0,-11.0
2018-07-26 09:20:03,2018-08-06 19:42:34,2018-08-28 00:00:00,59.9,21910,RJ,14940,SP,moveis_quarto,12500.0,43.0,33.0,33.0,-22.79777839220466,-43.181360862515426,-21.75732063771276,-48.82974353343716,0,-22.0
2018-04-10 18:20:16,2018-04-24 21:42:12,2018-05-08 00:00:00,23.63,36570,MG,13405,SP,cama_mesa_banho,1800.0,34.0,7.0,32.0,-20.754734638539293,-42.87751998529491,-22.708702100662567,-47.664700852471455,0,-14.0
2017-05-03 17:24:18,2017-05-16 14:40:10,2017-06-13 00:00:00,17.78,88220,SC,35700,MG,fashion_bolsas_e_acessorios,150.0,16.0,9.0,11.0,-27.104775732474042,-48.62229620137128,-19.45799501338864,-44.24812822762972,0,-28.0
2017-03-03 20:39:32,2017-03-13 13:14:59,2017-03-27 00:00:00,14.52,37270,MG,3504,SP,telefonia,100.0,20.0,10.0,15.0,-20.893764714167883,-45.27561311477834,-23.53755537000389,-46.53822847017661,0,-14.0
2018-04-25 06:15:16,2018-05-17 19:43:47,2018-05-29 00:00:00,37.6,63030,CE,13321,SP,casa_construcao,13550.0,52.0,22.0,52.0,-7.2254048139028235,-39.30084736198093,-23.191964626452798,-47.290258033420066,0,-12.0
2017-11-24 10:38:00,2017-12-19 16:48:39,2017-12-20 00:00:00,17.88,22725,RJ,13405,SP,cama_mesa_banho,1650.0,44.0,2.0,35.0,-22.91150171276762,-43.37652610722419,-22.708702100662567,-47.664700852471455,0,-1.0
2018-04-14 22:10:14,2018-04-26 19:29:03,2018-05-21 00:00:00,19.32,91750,RS,13232,SP,relogios_presentes,250.0,40.0,10.0,25.0,-30.125749926191148,-51.20858749583112,-23.211746332732215,-46.762875138051314,0,-25.0
2018-04-11 19:18:25,2018-04-20 18:06:53,2018-05-07 00:00:00,17.08,8180,SP,25645,RJ,beleza_saude,371.0,20.0,16.0,16.0,-23.492699699120706,-46.42102612749889,-22.54079651100627,-43.20123507158808,0,-17.0
2017-06-13 20:13:52,2017-06-22 15:27:05,2017-07-07 00:00:00,17.6,39915,MG,14070,SP,esporte_lazer,1800.0,30.0,22.0,22.0,-15.690291833040085,-40.73844595333425,-21.112713275054016,-47.79081007447943,0,-15.0
2018-02-01 15:11:22,2018-02-17 11:11:47,2018-03-02 00:00:00,20.98,75908,GO,17209,SP,esporte_lazer,2500.0,20.0,11.0,11.0,-17.80009701361432,-50.94648580877844,-22.27524896702239,-48.54358425082655,0,-13.0
2018-01-11 15:56:56,2018-01-22 21:03:29,2018-02-09 00:00:00,16.44,20921,RJ,3564,SP,informatica_acessorios,525.0,23.0,11.0,16.0,-22.893703236582244,-43.23151762119004,-23.53516852031464,-46.497267848770896,0,-18.0
2017-12-06 14:30:38,2017-12-29 20:38:54,2018-01-08 00:00:00,35.91,65900,MA,9015,SP,beleza_saude,600.0,33.0,19.0,13.0,-5.520295274908874,-47.48297046080537,-23.659363636440848,-46.523183340521754,0,-10.0
2017-05-27 09:09:36,2017-06-07 16:32:43,2017-06-20 00:00:00,16.29,17520,SP,18120,SP,,2500.0,59.0,35.0,29.0,-22.239089540413712,-49.92502404183078,-23.53650295835299,-47.18889011605326,0,-13.0
2017-06-08 16:15:15,2017-06-23 11:52:09,2017-07-03 00:00:00,14.24,29100,ES,25900,RJ,instrumentos_musicais,125.0,17.0,3.0,12.0,-20.33959604188587,-40.29549349586976,-22.651419516496585,-43.066557876304024,0,-10.0
2017-07-01 15:09:54,2017-07-05 14:58:02,2017-07-14 00:00:00,7.78,1230,SP,4265,SP,moveis_decoracao,400.0,20.0,20.0,20.0,-23.536310405918027,-46.65711200863413,-23.58735360067015,-46.61525833895386,0,-9.0
2017-10-24 14:33:12,2017-11-08 16:18:46,2017-11-14 00:00:00,6.47,31930,MG,14940,SP,cama_mesa_banho,200.0,16.0,10.0,16.0,-19.86427851880292,-43.90842441682297,-21.75732063771276,-48.82974353343716,0,-6.0
2018-01-22 22:31:53,2018-02-01 21:06:01,2018-02-15 00:00:00,15.1,30644,MG,13405,SP,cama_mesa_banho,250.0,20.0,2.0,15.0,-19.989981300542027,-44.013181725860335,-22.708702100662567,-47.664700852471455,0,-14.0
2017-08-21 22:39:17,2017-08-29 20:58:52,2017-09-15 00:00:00,37.99,8573,SP,29156,ES,ferramentas_jardim,9000.0,42.0,12.0,39.0,-23.49208198891801,-46.34993692750342,-20.278512891406116,-40.41167522341207,0,-17.0
2018-07-30 10:11:36,2018-08-03 16:46:35,2018-08-08 00:00:00,12.84,17470,SP,13070,SP,telefonia,150.0,17.0,8.0,14.0,-22.41517885946494,-49.40622014595326,-22.89205755456594,-47.08244278411783,0,-5.0
2017-06-14 14:50:22,2017-06-22 14:04:52,2017-07-05 00:00:00,11.85,16900,SP,5849,SP,fashion_bolsas_e_acessorios,250.0,16.0,2.0,20.0,-20.90546920360634,-51.3816272285432,-23.652366177840175,-46.75575337195746,0,-13.0
2018-07-03 22:11:32,2018-07-06 15:51:58,2018-07-18 00:00:00,7.79,5017,SP,13405,SP,beleza_saude,300.0,16.0,5.0,15.0,-23.537113672238494,-46.67967840241485,-22.708702100662567,-47.664700852471455,0,-12.0
2017-12-07 00:37:54,2018-01-12 21:54:01,2018-01-05 00:00:00,17.75,20220,RJ,18500,SP,brinquedos,3008.0,32.0,45.0,32.0,-22.899829533909223,-43.20080433539784,-23.04955173261455,-47.83762131131264,1,7.0
2018-04-11 10:47:52,2018-04-19 22:22:24,2018-05-02 00:00:00,40.57,36880,MG,9541,SP,eletrodomesticos_2,2300.0,22.0,17.0,24.0,-21.130015778682374,-42.36814522541781,-23.620205690144598,-46.56414467348052,0,-13.0
2018-01-16 11:21:08,2018-01-22 21:25:05,2018-02-14 00:00:00,12.36,13334,SP,87015,PR,informatica_acessorios,800.0,23.0,13.0,26.0,-23.082208154800973,-47.20343252782786,-23.428319760676168,-51.95833421266876,0,-23.0
2018-08-11 14:06:52,2018-08-21 12:59:41,2018-08-29 00:00:00,19.89,95800,RS,86040,PR,utilidades_domesticas,800.0,17.0,20.0,11.0,-29.61111067145766,-52.193313555031075,-23.338993599490653,-51.136186148711786,0,-8.0
2018-07-26 13:09:48,2018-08-08 15:33:42,2018-08-16 00:00:00,23.57,11702,SP,88730,SC,papelaria,1150.0,21.0,15.0,15.0,-24.014394674314207,-46.43835831981763,-28.32938171277176,-49.176644834659655,0,-8.0
2018-06-25 13:25:46,2018-07-04 18:08:28,2018-07-24 00:00:00,15.45,80060,PR,13330,SP,beleza_saude,1110.0,19.0,11.0,18.0,-25.429632416666802,-49.26131687338103,-23.0863391564841,-47.21688683643498,0,-20.0
2018-05-08 19:38:58,2018-05-14 20:36:55,2018-05-21 00:00:00,8.23,13607,SP,3161,SP,esporte_lazer,900.0,48.0,19.0,35.0,-22.36916997475874,-47.362793483002676,-23.577276892320537,-46.56338617640832,0,-7.0
2017-03-14 16:05:36,2017-03-29 14:33:51,2017-04-10 00:00:00,17.37,24342,RJ,13405,SP,cama_mesa_banho,1600.0,34.0,7.0,32.0,-22.937391616620623,-43.022146384113576,-22.708702100662567,-47.664700852471455,0,-12.0
2018-08-10 20:00:30,2018-08-20 19:03:34,2018-09-03 00:00:00,19.19,91050,RS,6060,SP,casa_conforto,1900.0,40.0,20.0,30.0,-30.004403834287338,-51.1520431901733,-23.553054468928526,-46.78198098470049,0,-14.0
2018-04-02 01:19:30,2018-04-12 14:59:47,2018-05-08 00:00:00,26.87,20030,RJ,14840,SP,relogios_presentes,584.0,16.0,11.0,13.0,-22.909873939082548,-43.173650365485265,-21.36350170979939,-48.22960077888057,0,-26.0
2017-12-30 02:36:20,2018-01-23 20:28:38,2018-02-05 00:00:00,28.75,55034,PE,15025,SP,ferramentas_jardim,1650.0,30.0,22.0,30.0,-8.287521026162796,-35.99232743688187,-20.80670693101839,-49.389164535249215,0,-13.0
2017-10-09 16:28:52,2017-10-27 20:57:59,2017-10-31 00:00:00,16.16,4340,SP,80610,PR,esporte_lazer,700.0,25.0,20.0,20.0,-23.667850594534702,-46.640434316568395,-25.469955086957718,-49.289821060375864,0,-4.0
2018-02-09 15:04:23,2018-02-27 14:38:10,2018-03-06 00:00:00,15.49,6542,SP,31842,MG,pet_shop,1150.0,40.0,20.0,30.0,-23.473605666149847,-46.86850015314067,-19.83768155726055,-43.924052542673515,0,-7.0
2017-02-07 19:50:11,2017-02-15 12:37:50,2017-03-06 00:00:00,10.96,15105,SP,14093,SP,,200.0,20.0,10.0,15.0,-21.045033707741553,-49.37615780505847,-21.177891257048426,-47.74337493709183,0,-19.0
2017-03-04 17:54:28,2017-03-21 02:13:51,2017-03-31 00:00:00,25.72,89765,SC,37590,MG,automotivo,1850.0,20.0,15.0,20.0,-27.254960532992147,-52.4994708847488,-22.288146664323694,-46.61190091318773,0,-10.0
2017-12-20 21:44:31,2018-01-03 23:29:01,2018-01-15 00:00:00,13.57,11497,SP,13232,SP,papelaria,7000.0,60.0,20.0,30.0,-23.96351925,-46.24482487499999,-23.211746332732215,-46.762875138051314,0,-12.0
2018-03-01 11:46:59,2018-03-14 23:03:15,2018-03-19 00:00:00,14.17,22240,RJ,3564,SP,construcao_ferramentas_construcao,410.0,31.0,8.0,14.0,-22.935263476239662,-43.187263572971155,-23.53516852031464,-46.497267848770896,0,-5.0
2017-09-21 15:13:07,2017-09-26 13:53:00,2017-10-13 00:00:00,13.71,7192,SP,13232,SP,papelaria,5700.0,38.0,30.0,28.0,-23.45220266549706,-46.50643552039563,-23.211746332732215,-46.762875138051314,0,-17.0
2018-02-01 11:43:42,2018-02-14 17:41:51,2018-03-07 00:00:00,12.7,4713,SP,87025,PR,informatica_acessorios,207.0,17.0,12.0,13.0,-23.629653166642026,-46.70170376038393,-23.382472093966726,-51.927966489669885,0,-21.0
2018-07-13 16:55:11,2018-07-25 17:37:37,2018-08-07 00:00:00,41.95,75920,GO,13219,SP,papelaria,5850.0,39.0,19.0,40.0,-17.813130272653,-50.59644488893644,-23.188409628905863,-46.85398781828781,0,-13.0
2018-02-20 09:50:20,2018-02-28 18:52:00,2018-03-12 00:00:00,16.68,5187,SP,19815,SP,beleza_saude,2450.0,20.0,12.0,28.0,-23.444640304669356,-46.7504751993753,-22.655662293967403,-50.39542900698363,0,-12.0
2017-08-26 11:46:08,2017-08-30 16:18:18,2017-09-18 00:00:00,13.44,1321,SP,86050,PR,beleza_saude,800.0,20.0,7.0,20.0,-23.56212863488459,-46.64191854981315,-23.331336816395314,-51.177245454304625,0,-19.0
2017-05-15 13:34:32,2017-05-22 12:52:07,2017-06-09 00:00:00,16.2,4807,SP,87083,PR,informatica_acessorios,917.0,29.0,20.0,15.0,-23.713843626608323,-46.69858936369872,-23.387644893671034,-51.95519370458188,0,-18.0
2017-06-08 10:20:26,2017-06-16 20:34:47,2017-07-07 00:00:00,15.1,2260,SP,25730,RJ,brinquedos,300.0,32.0,10.0,26.0,-23.469197012597697,-46.57960857271054,-22.408608081087024,-43.13140914649253,0,-21.0
2018-08-18 11:09:38,2018-08-27 16:07:00,2018-08-30 00:00:00,18.44,26221,RJ,14940,SP,bebes,850.0,30.0,7.0,30.0,-22.761895289271685,-43.44132518888005,-21.75732063771276,-48.82974353343716,0,-3.0
2017-03-02 14:06:01,2017-03-14 11:22:07,2017-03-21 00:00:00,8.72,72320,DF,70235,DF,utilidades_domesticas,390.0,23.0,14.0,17.0,-15.858505873093787,-48.07562236166566,-15.813194505700217,-47.89330451642299,0,-7.0
2018-07-29 19:05:27,2018-08-02 18:34:45,2018-08-08 00:00:00,18.3,81510,PR,12940,SP,alimentos,150.0,17.0,13.0,13.0,-25.46829300619944,-49.242819262372365,-23.11473052430801,-46.55288053987791,0,-6.0
2017-03-24 11:32:35,2017-07-03 14:32:56,2017-04-17 00:00:00,14.52,14810,SP,38440,MG,utilidades_domesticas,200.0,19.0,9.0,12.0,-21.78007637120952,-48.15914226625744,-18.652644433692657,-48.192235480006914,1,77.0
2017-11-24 10:28:38,2017-12-05 18:46:58,2017-12-19 00:00:00,15.79,83602,PR,31710,MG,esporte_lazer,283.0,24.0,23.0,20.0,-25.472311300959117,-49.538963646217745,-19.840041680680123,-43.95933923847522,0,-14.0
2018-05-24 15:39:39,2018-06-07 04:39:03,2018-06-18 00:00:00,12.83,12328,SP,14407,SP,beleza_saude,150.0,20.0,10.0,20.0,-23.288301572514964,-45.96299534609562,-20.496250765485655,-47.41843378590997,0,-11.0
2018-03-13 15:43:40,2018-03-27 02:28:34,2018-04-03 00:00:00,17.62,11722,SP,14840,SP,relogios_presentes,396.0,18.0,11.0,14.0,-24.001499900399846,-46.4498635167305,-21.36350170979939,-48.22960077888057,0,-7.0
2018-03-28 11:31:00,2018-04-19 04:48:45,2018-04-18 00:00:00,19.27,25995,RJ,14940,SP,cama_mesa_banho,5650.0,40.0,15.0,23.0,-22.388592697956906,-42.91876025692103,-21.75732063771276,-48.82974353343716,1,1.0
2017-11-26 18:19:35,2017-12-05 17:28:22,2017-12-20 00:00:00,15.1,86071,PR,88372,SC,beleza_saude,240.0,19.0,12.0,14.0,-23.292801911751415,-51.19650277885776,-26.84343121927079,-48.63491566536206,0,-15.0
2018-06-20 19:34:58,2018-06-28 18:58:40,2018-07-24 00:00:00,63.87,15803,SP,78552,MT,perfumaria,2200.0,33.0,27.0,24.0,-21.128726159505174,-48.99295367914728,-11.83455242799876,-55.50810988391814,0,-26.0
2017-01-27 14:59:18,2017-02-02 20:07:49,2017-03-06 00:00:00,18.0,3063,SP,8420,SP,,12900.0,50.0,30.0,30.0,-23.532438323637052,-46.56432027972277,-23.54493260145606,-46.42885774341656,0,-32.0
2017-12-02 00:48:09,2017-12-24 16:53:43,2018-01-08 00:00:00,38.24,57042,AL,14940,SP,cama_mesa_banho,1550.0,44.0,14.0,34.0,-9.618112802419594,-35.72922890501117,-21.75732063771276,-48.82974353343716,0,-15.0
2018-01-17 16:46:29,2018-01-23 16:24:53,2018-02-09 00:00:00,12.6,89256,SC,88220,SC,pet_shop,200.0,16.0,26.0,11.0,-26.48129391902795,-49.058517578119535,-27.104775732474042,-48.62229620137128,0,-17.0
2018-05-02 14:40:20,2018-05-07 18:46:00,2018-05-28 00:00:00,28.9,5415,SP,90230,RS,informatica_acessorios,2800.0,40.0,15.0,40.0,-23.56265442017587,-46.683853534109964,-30.008181567706295,-51.20130443913637,0,-21.0
2018-01-28 17:39:53,2018-01-30 16:47:48,2018-02-14 00:00:00,7.78,6702,SP,5849,SP,relogios_presentes,200.0,16.0,2.0,11.0,-23.581605441552544,-46.92940423734071,-23.652366177840175,-46.75575337195746,0,-15.0
2017-02-10 10:19:10,2017-02-14 15:15:57,2017-03-15 00:00:00,16.5,30310,MG,8290,SP,ferramentas_jardim,3250.0,32.0,14.0,22.0,-19.946634191819108,-43.92852281029642,-23.553641778735507,-46.452661287455555,0,-29.0
2018-07-05 20:33:55,2018-07-10 13:14:50,2018-07-24 00:00:00,13.88,3370,SP,19042,SP,cama_mesa_banho,1275.0,25.0,17.0,35.0,-23.56992184763031,-46.559308759694915,-22.1362294598616,-51.37245004547979,0,-14.0
2017-05-12 10:26:46,2017-05-24 11:32:45,2017-06-02 00:00:00,15.38,25251,RJ,14940,SP,cama_mesa_banho,1383.0,50.0,10.0,40.0,-22.654106039654454,-43.277992730628625,-21.75732063771276,-48.82974353343716,0,-9.0
2018-03-17 21:03:59,2018-03-24 19:18:56,2018-03-29 00:00:00,7.39,8452,SP,5849,SP,relogios_presentes,200.0,16.0,2.0,11.0,-23.532068071956985,-46.39737526240547,-23.652366177840175,-46.75575337195746,0,-5.0
2018-05-01 21:12:49,2018-05-19 05:15:27,2018-06-11 00:00:00,89.21,22745,RJ,13232,SP,papelaria,8450.0,35.0,60.0,40.0,-22.935058480174078,-43.333594070428546,-23.211746332732215,-46.762875138051314,0,-23.0
2017-11-13 22:31:33,2017-11-30 17:42:00,2017-11-28 00:00:00,9.8,9450,SP,13060,SP,esporte_lazer,1143.0,24.0,22.0,19.0,-23.745624893916588,-46.39462033694684,-22.931980169327545,-47.11184149169854,1,2.0
2018-06-12 10:17:16,2018-06-21 16:16:37,2018-07-13 00:00:00,23.5,32685,MG,13322,SP,artes,1700.0,65.0,6.0,50.0,-19.946928669248347,-44.10147002083752,-23.192903749104516,-47.27530969607761,0,-22.0
2018-01-06 19:18:13,2018-02-27 17:49:08,2018-03-20 00:00:00,70.24,88220,SC,8577,SP,moveis_escritorio,16650.0,63.0,58.0,24.0,-27.104775732474042,-48.62229620137128,-23.48611145466222,-46.36672076531711,0,-21.0
2018-08-21 23:01:28,2018-08-27 19:58:28,2018-08-29 00:00:00,13.1,1243,SP,18401,SP,esporte_lazer,225.0,22.0,26.0,13.0,-23.548120304994384,-46.65919184884556,-23.97414802490568,-48.87104664329509,0,-2.0
2017-10-12 22:36:29,2017-10-23 19:54:59,2017-11-01 00:00:00,15.1,22081,RJ,14709,SP,automotivo,50.0,20.0,4.0,16.0,-22.984441149894824,-43.19341592390328,-20.924599508487425,-48.49059077246631,0,-9.0
2018-02-19 16:42:29,2018-03-01 19:05:12,2018-03-21 00:00:00,27.09,97340,RS,5141,SP,esporte_lazer,4600.0,32.0,37.0,21.0,-30.164971760723827,-53.57036133724414,-23.49202403381399,-46.728984060453946,0,-20.0
2018-05-28 11:14:09,2018-06-11 19:05:15,2018-07-04 00:00:00,19.87,29665,ES,19042,SP,cama_mesa_banho,2050.0,42.0,11.0,32.0,-19.73930434519547,-40.66322894308199,-22.1362294598616,-51.37245004547979,0,-23.0
2016-10-04 22:33:44,2016-11-08 14:03:58,2016-12-06 00:00:00,13.4,87600,PR,14940,SP,bebes,200.0,30.0,20.0,30.0,-23.18538719138743,-52.20422371871447,-21.75732063771276,-48.82974353343716,0,-28.0
2017-02-15 22:46:50,2017-02-22 15:05:01,2017-03-14 00:00:00,11.74,11453,SP,3701,SP,ferramentas_jardim,1100.0,20.0,20.0,20.0,-23.936702982679112,-46.28689951416298,-23.5134974016135,-46.550244505909305,0,-20.0
